Game,StdDev_Sentiment,TotalNegative,TotalPositive,StdDev_ContainWord
Siesta Fiesta,-3,3,2,8.17213268526399e-02
Sig.NULL,-3,7,6,0.141555302796419
Sigi: A Fart for Melusina,7,9,10,0.150289694108369
Sigma Star Saga,-3,8,6,9.81044389974892e-02
Sigma Theory: Global Cold War,3,3,4,0.113864885709875
Signs of the Sojourner,-14,32,30,0.145637211751391
Silence,-4,8,7,9.15422292260419e-02
Silence: The Whispered World 2,5,4,6,0.138742855070918
Silent Hill,-5,3,2,0.106728785546688
Silent Hill 2,0,3,4,9.29752697541374e-02
Silent Hill 2: Restless Dreams,1,3,4,8.64029196803096e-02
Silent Hill 3,-7,6,4,0.107643804188867
Silent Hill 4: The Room,-10,10,7,0.120547074627162
Silent Hill HD Collection,-42,27,13,0.213313309728358
Silent Hill: Downpour,-10,15,11,0.159785483621331
Silent Hill: Homecoming,1,12,12,0.147658875489439
Silent Hill: Origins,-18,12,6,0.140107130474364
Silent Hill: Shattered Memories,4,14,18,0.130468834195949
Silent Line: Armored Core,3,2,3,9.91049631962976e-02
Silent Scope,0,10,12,0.10611770044645
Silent Scope 2: Dark Silhouette,1,3,4,9.91111920015578e-02
Silent Scope 3,-5,7,5,0.162241398494011
Silent Scope Complete,-1,4,4,7.54737588574841e-02
Silent World,0,5,5,0.142941316767731
Silhouette Mirage,4,4,5,0.134432834117803
Silicon Dreams,0,3,3,9.71095021238936e-02
Silk,1,9,11,0.180590177667419
Silpheed: The Lost Planet,-7,4,1,9.90738132958892e-02
Silver Chains,-21,26,20,0.171622464473472
Silver Falls - 3 Down Stars,-8,9,5,0.16342943362754
Silver Star Chess,-5,6,3,0.12691005226398
Silver Star Reversi,-9,6,2,0.106688289495426
SimAnimals,-9,7,3,9.40000174425677e-02
SimAnimals Africa,-4,4,2,6.86555484171418e-02
SimCasino,12,4,11,0.148262286425583
SimCity 2000,-5,7,5,0.157323113850129
SimCity Creator,-5,5,2,8.29090637603697e-02
Sin & Punishment: Star Successor,-11,10,7,0.166970550760074
Sin Slayers,-22,20,13,0.181606002968471
Sine Mora,-6,10,9,0.112115187987235
Sine Mora EX,-18,31,23,0.180188595319627
"SingStar '80s",0,3,4,0.108571724005093
"SingStar '90s",2,3,4,0.108568881031919
SingStar (2008),-2,4,4,0.115580756020692
SingStar ABBA,-5,7,5,7.67589573063544e-02
SingStar Amped,-2,2,1,6.86622922458912e-02
SingStar Celebration,3,6,7,0.15225413694665
SingStar Country,-6,5,2,0.10486376262707
SingStar Dance,4,2,3,7.67602417367701e-02
SingStar Legends,2,4,6,0.11893176942773
SingStar Pop,3,4,6,0.123785201249627
SingStar Pop Vol. 2,1,3,4,9.91111920015578e-02
SingStar Queen,8,12,16,0.159789829101639
SingStar Rocks!,1,4,5,0.117270207062361
SingStar Vol. 2,-1,3,3,9.08367719933833e-02
SingStar: Ultimate Party,3,2,4,6.42228866023943e-02
Singularity,-1,12,12,0.148983199181928
Sinless,-8,8,5,0.161007220828516
Sinner: Sacrifice for Redemption,-12,12,7,0.131452846240939
Sir Eatsalot,-3,5,3,0.13589037683366
Sir Lovelot,17,26,34,0.15274411352747
Siralim,9,2,6,0.120523066601557
Siralim 2,-3,5,4,0.113864885709875
Siralim 3,3,8,8,0.171662923057183
Siren,-4,3,1,7.92740035289418e-02
Siren Head: Awakening,-7,4,2,0.113837774699667
Sisters Royale: Five Sisters Under Fire,-13,20,18,0.151366640528859
Sitting Ducks,-6,6,4,0.128442169985475
Six Ages: Ride Like the Wind,-7,7,5,0.135867660857333
Six Flags Fun Park,-2,6,6,0.168196756459024
Six Sides of the World,-12,11,7,0.19617505583268
Six Temples,6,5,9,0.150944453246036
Sixty Second Shooter Prime,-7,7,3,9.60733460133106e-02
Sizeable,2,6,9,0.137331327382305
Skate,-11,16,13,0.175596319494268
Skate 2,-2,6,6,0.126912178035891
Skate 3,-13,15,10,0.146300419496087
Skate City,-23,35,26,0.173051378244443
Skate City Heroes,6,2,5,0.10486376262707
Skate It,0,2,2,7.92895764597528e-02
Skatemasta Tcheco,-11,13,12,0.15287221786212
Skater Cat,7,4,8,0.149630526134618
Skater XL,1,32,37,0.164930864612456
Skeasy,-2,5,5,0.11893176942773
Skee-Ball,5,3,5,0.123775226716618
Skelattack,-37,29,15,0.143217325565017
Skellboy,-4,7,5,0.140156684188577
Skellboy Refractured,0,5,5,0.115583426524869
Skelly Selest,-25,19,8,0.169853981014153
Sketch Wars,-3,4,5,0.123785201249627
Ski Doo: Snowmobile Challenge,6,8,12,0.120557314235987
Ski Jumping Pro VR,6,12,15,0.153524001225702
Ski Sniper,-3,4,3,0.113864885709875
Ski and Shoot,-1,3,3,9.08367719933833e-02
Ski-Doo: Snowmobile Challenge,-4,4,2,9.70967872954104e-02
Ski-doo Snow X Racing,-5,4,2,0.106728785546688
Skies of Arcadia,-1,3,2,9.91111920015578e-02
Skies of Arcadia Legends,1,2,2,6.42252891419922e-02
Skies of Fury DX,6,6,9,0.175050775875754
Skjoldur Story,-9,7,3,0.132925648580802
Skorecery,-1,2,2,7.14695786932763e-02
Skul: The Hero Slayer,-17,14,7,0.135116182213283
Skull Rogue,-3,6,6,0.123785201249627
Skullgirls,-8,10,7,0.117248819414279
Skullgirls: 2nd Encore,6,11,15,0.156061908253429
Skullgirls: Encore,2,6,8,0.153541594305781
Skulls of the Shogun,-7,6,3,0.113837774699667
Skulls of the Shogun: Bone-A-Fide Edition,-5,7,4,0.12691005226398
Skulls of the Shogun: Bone-a-Fide Edition,3,5,8,0.141555302796419
Skully,11,17,21,0.136232077309611
"Skunky B's Super Slots Saga #1",-3,3,1,7.14609405813012e-02
Sky Fighter,3,3,6,0.13589037683366
Sky Force,-7,7,4,0.141533496037634
Sky Force Anniversary,-5,33,35,0.173631924737695
Sky Force Reloaded,-15,28,26,0.166207077837111
Sky Gamblers: Afterburner,-15,9,2,0.138631575001786
Sky Odyssey,-5,6,4,0.120558915605004
Sky Racket,-2,9,7,0.209779029507846
Sky Ride,-23,20,11,0.162778921615301
Sky Rogue,-4,13,10,0.150945984383712
SkyDrift,8,4,7,0.104868178015584
SkyDrift: Gladiator Pack,-7,4,1,7.00623751364033e-02
SkyGunner,-11,8,2,9.39918095903071e-02
SkyKeepers,-9,18,15,0.169915743210257
SkyPeace,-10,10,7,0.126897587494293
SkyScrappers,-25,13,7,0.132914949111518
Skybolt Zack,-8,15,13,0.15605844770887
Skycadia,-8,11,9,0.142918640577565
Skydive: Proximity Flight,2,8,11,0.13442823948931
Skyforge,-4,6,4,0.128454185043357
Skyhill,-56,38,14,0.181503411683799
Skyland Rush - Air Raid Attack,-4,9,10,0.194212647145704
Skyland: Heart of the Mountain,-12,7,2,0.134359340917043
Skylanders Giants,2,24,25,0.135584640483296
Skylanders Imaginators,-1,20,21,0.11316094206679
Skylanders SuperChargers,18,13,19,0.145626108700391
Skylanders SuperChargers Racing,-2,8,7,9.70964325094501e-02
Skylanders Swap Force,-9,23,25,0.11863784928981
Skylanders Trap Team,-25,26,16,0.112393710079119
"Skylanders: Spyro's Adventure",1,12,13,0.104405511504144
Skylar & Plux: Adventure on Clover Island,-13,31,27,0.243947279405471
Skylight Freerange 2: Gachduine,-33,18,3,0.200757181844155
Skyling: Garden Defense,-1,3,3,9.08367719933833e-02
Skyrift,-13,9,4,0.141468055592712
Skyworld,2,4,6,0.13148453995354
SlabWell,-11,11,7,0.176132289171253
"SlabWell: The Quest For Kaktun's Alpaca",5,4,6,0.135881290898835
Slain: Back from Hell,11,20,26,0.16303080655476
Slam Bolt Scrappers,-32,17,4,0.205616424767373
Slam Land,4,4,7,0.134432834117803
SlashDash,2,3,4,0.108568881031919
"Slasher's Keep",-4,6,4,0.115572744137922
Slave Princess Sarah,0,7,9,0.153543604578231
Slay the Spire,-18,21,13,0.136338307719996
"Slayaway Camp: Butcher's Cut",-44,38,21,0.20589280303325
Slayin 2,2,4,5,0.122190917813504
Sled Storm,-1,3,2,9.91111920015578e-02
Sleep Attack,-8,7,4,0.125328429094425
Sleep Tight,12,2,7,0.137252639714354
"Sleepin' Deeply",3,6,6,0.147002084963369
Sleeping Dogs,9,14,19,0.168755769273283
Sleeping Dogs: Definitive Edition,-9,7,3,9.40000174425677e-02
Sleeping Dogs: Nightmare in North Point,-1,15,16,0.145194901397622
Sleeping Dogs: Year of the Snake,-17,13,7,0.112678161413067
Slender: The Arrival,-46,40,26,0.137286191861953
Slice It!,-3,6,6,0.13589037683366
Slice Zombies for Kinect,0,8,8,0.175066644621239
"Slice, Dice & Rice",-6,8,7,0.168182074799949
Slide Stars,-18,19,14,0.181622995104569
Slime Rancher,0,7,8,9.7099964285426e-02
Slime Tactics,-14,12,7,0.177211556493915
Slime-san,0,9,9,0.168198591576301
Slime-san: Superslime Edition,9,11,15,0.156684422921536
Sling Ming,1,8,9,0.169362153934906
Slinger VR,-1,6,7,0.157334885200299
Slitherlink by Nikoli,-11,9,7,0.184840476509582
Slobbish Dragon Princess,-13,11,5,0.178328432973042
"Slots - Pharaoh's Riches",-6,7,4,0.122170707605325
Sludge Life,-5,4,2,0.106728785546688
Sly 2: Band of Thieves,-1,5,5,8.52507406817256e-02
Sly 3: Honor Among Thieves,5,3,6,0.117254413626774
Sly Cooper and the Thievius Raccoonus,-2,3,2,0.108568881031919
Sly Cooper: Thieves in Time,2,5,6,0.137331327382305
Small Arms,5,6,9,0.173929711291004
Small Radios Big Televisions,-5,8,6,0.146993685864112
Smart Bomb,-13,10,5,0.186934342682676
Smart Moves,-1,5,5,0.147006284333044
Smarty Pants,3,4,5,0.126919780433573
"Smash 'N' Survive",0,3,3,6.86600431991963e-02
Smash Bowling 3D,-2,5,4,0.122190917813504
Smash Cars,-6,12,10,0.128445773204789
Smash Cat Heroes,-8,10,9,0.188025478490744
Smash Court Tennis 3,0,6,7,0.104879948393085
Smash Court Tennis Pro Tournament,-1,2,2,7.14695786932763e-02
Smash Court Tennis Pro Tournament 2,3,4,7,0.132967439243968
Smash Hit Plunder,-9,10,9,0.186970665138508
Smash T.V.,-4,7,5,0.128454185043357
Smashbox Arena,-2,2,1,6.86622922458912e-02
Smashing Drive,-8,10,7,8.29070862984339e-02
Smashing the Battle,7,6,10,0.159789589206889
Smelter,-2,19,19,0.136596156570701
SmileBASIC,-1,4,4,0.106746136294301
Smoke and Sacrifice,3,17,22,0.142463235360906
Smoots Summer Games,-15,18,15,0.125857302126083
Smoots World Cup Tennis,-11,15,11,0.146306747471543
"Smuggler's Run",-14,11,5,0.122150497775903
"Smuggler's Run 2: Hostile Territory",2,4,6,0.115580756020692
"Smuggler's Run: Warzones",-5,6,5,0.144295838703067
Smurf Racer!,4,2,5,9.29619894698597e-02
Snack World: The Dungeon Crawl Gold,-4,11,9,0.175059592023056
Snail Mail,-3,8,6,0.169358508896484
Snake Den,-1,4,4,0.106746136294301
Snake Pass,-4,19,22,0.159381211950782
Snakeball,-2,4,4,0.115580756020692
Snakes & Ladders,-11,5,1,0.126851667579438
Snakes and Ladders,5,4,7,0.144295838703067
Snakeybus,-8,16,14,0.125347034749475
Snark Busters: High Society,-4,4,3,9.29619894698597e-02
Sneak King,-1,4,5,0.117270207062361
Sneakers,-8,5,2,7.67481797863402e-02
Sneaky Bears,12,4,9,0.163391656082913
Sneezies,-10,12,10,9.1893873626977e-02
Sniper,-7,8,6,0.157311341619129
Sniper Elite,-7,14,12,0.102504811723636
Sniper Elite 4,12,25,33,0.158551412930812
Sniper Elite 4 - Deathstorm,-1,7,7,0.147006284333044
Sniper Elite 4 - Deathstorm Part 2: Infiltration,-9,9,6,0.169325700019722
Sniper Elite 4 - Deathstorm Part 3: Obliteration,-10,6,2,0.115516645399496
Sniper Elite III,-18,23,17,0.132200565916639
Sniper Elite III: Target Hitler - Hunt the Grey Wolf,-4,7,5,0.153535563330506
Sniper Elite III: Ultimate Edition,-2,12,11,0.132959021674044
Sniper Elite V2,-3,17,17,0.148758038430812
Sniper Elite V2 Remastered,-3,16,18,0.133935906255783
Sniper Ghost Warrior Contracts,-9,16,12,0.130965429954174
"Sniper Ships: Shoot'em Up on Rails",-14,10,4,0.150862636093704
Sniper: Ghost Warrior,-40,26,9,0.184705822166325
Sniper: Ghost Warrior 2,4,10,14,0.149639032588064
Sniper: Ghost Warrior 3,-23,23,15,0.151346252786485
Sniper: Ghost Warrior 3 - The Sabotage,-3,5,4,0.144304394828022
"Snipperclips - Cut it out, together!",-14,14,10,0.205926929738532
"Snipperclips Plus: Cut It Out, Together!",4,6,9,0.140156684188577
Sno-Cross Championship Racing,2,4,5,0.122190917813504
SnoCross 2: Featuring Blair Morgan,-5,5,3,0.120558915605004
SnoCross Championship Racing,2,3,5,0.101071720548981
Snood,-6,5,2,0.10486376262707
Snooker 19,10,15,20,0.151802451331926
Snooker Nation Championship,-5,10,10,0.121370982558216
Snoopy Flying Ace,1,3,4,9.91111920015578e-02
Snoopy vs. the Red Baron,5,5,9,0.103934662795354
Snow Moto Racing 3D,-4,4,3,0.108560351665688
Snow Moto Racing Freedom,-5,12,11,0.136599475415939
SnowRunner,-19,32,26,0.133533015431805
Snowboard Riot,-9,6,2,0.120523066601557
Snowboarding The Next Phase,7,5,9,0.17391906313076
Snowpack Park,-9,8,3,0.138711705650311
"Snowy: The Bear's Adventures",-3,5,4,0.113864885709875
So Many Me,-2,7,6,0.102989315690248
So Many Me: Extended Edition,-4,10,7,0.200190199965006
Soap Dodgem,-11,8,3,0.126851667579438
Soccer America,-13,7,2,0.144218810735904
Soccer Bashi,-5,6,5,9.18983860811832e-02
Soccer Kid,1,6,7,0.164656703330532
Soccer Slammers,1,6,7,0.144308672700264
Soccer Up 3D,-10,9,5,0.140110428946313
Soccer Up Online,1,2,2,9.08367719933833e-02
Soccer: Tactics & Glory,16,9,20,0.145616041822348
Socketeer,4,5,7,0.142932679047279
Sockventure,5,2,4,0.106728785546688
Soda Drinker Pro,-14,8,3,0.160943945014172
Soft Body,4,3,4,0.122183339377189
SokoBunny,-1,7,8,0.164656703330532
Sokodice,9,3,8,0.132925648580802
Sol 705,-10,8,5,0.150911731707987
Sol Divide: Sword of Darkness,-7,6,3,0.113837774699667
SolSeraph,-26,36,29,0.166393195795608
Solar Flux,1,7,9,0.180590177667419
Solar Panic: Utter Distress,-10,11,10,0.194179268945284
Solar Shifter EX,4,4,5,0.137324584491782
Solbrain: Knight of Darkness,-23,15,5,0.214221506549621
"Soldam: Drop, Connect, Erase",-6,12,9,0.185935599655318
Soldier Blade,5,5,8,0.141546580496053
Soldier of Fortune,-22,11,3,0.187853031504923
Soldier of Fortune II: Double Helix,4,4,7,8.63917543645951e-02
Soldier of Fortune: Gold Edition,-5,5,3,0.106728785546688
Soldier of Fortune: Payback,2,11,13,0.142926737660428
Soldner-X 2: Final Prototype,0,5,6,0.122193443854495
Soldner-X 2: Final Prototype - Definitive Edition,2,7,7,0.168196756459024
Soldner-X 2: Final Prototype - The Last Chapter,-1,4,4,0.106746136294301
Soldner-X: Himmelssturmer,-9,7,4,0.141516048211199
Sole,-6,4,2,0.101047286432693
Solitaire 3D,-1,4,5,0.102999432022053
Solitaire Dungeon Escape,-8,8,5,0.148303917933557
Solo: Islands of the Heart,3,13,16,0.109903905005872
Solstice Chronicles: MIA,-13,8,3,0.141468055592712
Soltrio Solitaire,-3,3,2,8.17213268526399e-02
Some Distant Memory,2,10,11,0.202148021889086
"Someday You'll Return",-26,14,7,0.169268964863206
Sometimes Always Monsters,-3,9,8,0.162249008271092
Song of Horror,-14,10,5,0.177211556493915
Song of Horror Episode 2,-3,6,6,0.162249008271092
Song of Horror Episode 3,-1,5,6,0.147006284333044
Song of Horror Episode 4,2,3,4,0.108568881031919
Song of Horror Episode 5,-20,9,2,0.177122703751741
Song of Memories,2,3,4,0.108568881031919
Song of the Deep,4,8,12,0.140149524366505
Songbird Symphony,16,17,26,0.164224096682566
Songbringer,-11,21,17,0.160603222479862
Sonic & All-Stars Racing Transformed,-2,19,15,0.117586862630592
Sonic & Knuckles,6,2,5,0.108546134565918
Sonic & Sega All-Stars Racing,-4,10,9,0.112118628612663
Sonic & Sega All-Stars Racing with Banjo-Kazooie,7,2,5,0.117238618063623
Sonic Advance,6,2,5,0.108546134565918
Sonic Advance & Sonic Pinball Party Combo Pack,5,3,6,0.117254413626774
Sonic Advance 2,9,2,6,0.123740309519328
Sonic Advance 3,1,3,4,9.91111920015578e-02
Sonic Adventure,-4,11,11,0.12377615996515
Sonic Adventure 2,-3,15,17,0.138738032551246
Sonic Adventure 2 Battle,0,4,4,0.112132394384201
"Sonic Adventure DX Director's Cut",-5,5,3,0.106728785546688
Sonic Battle,-2,4,4,0.128461393538675
Sonic Boom: Fire & Ice,-16,15,8,0.203987219945065
Sonic Boom: Rise of Lyric,-20,7,1,0.174890244346079
Sonic Boom: Shattered Crystal,2,3,4,0.140163290834233
Sonic CD,-4,8,6,9.43596609167621e-02
Sonic Colors,15,4,9,0.173840956693231
Sonic Forces,-61,42,21,0.18127902834536
Sonic Free Riders,-1,6,6,0.132972081840243
Sonic Gems Collection,-9,6,1,7.0053565237182e-02
Sonic Generations,-6,15,13,0.128444571513652
Sonic Heroes,8,9,13,8.59320493820428e-02
Sonic Mania,-9,30,25,0.186975890556211
Sonic Mania Plus,47,18,40,0.187577678262303
Sonic Mania: Encore Pack,-3,12,10,0.139447962132544
Sonic Mega Collection,2,2,3,9.29719498609099e-02
Sonic Mega Collection Plus,16,4,14,0.112077334136432
Sonic Pinball Party,-4,6,5,0.106733483494897
Sonic Riders,-22,14,6,0.12214348147818
Sonic Riders: Zero Gravity,14,6,13,0.12532535402804
Sonic Rivals,0,3,3,6.86600431991963e-02
Sonic Rivals 2,2,2,3,6.26765265139084e-02
Sonic Shuffle,-12,7,3,0.145587949223985
Sonic Unleashed,-4,18,17,0.115564837243325
Sonic and the Black Knight,-3,5,5,7.80309541267147e-02
Sonic and the Secret Rings,-5,7,5,0.132958153565089
Sonic the Fighters,-13,10,6,0.164577952062983
Sonic the Hedgehog,0,5,5,7.41588949813704e-02
Sonic the Hedgehog (Live Arcade),2,3,4,0.108568881031919
Sonic the Hedgehog 2,0,2,2,7.92895764597528e-02
Sonic the Hedgehog 3,1,2,2,6.42252891419922e-02
Sonic the Hedgehog 4: Episode I,-4,10,7,9.40111991152011e-02
Sonic the Hedgehog 4: Episode II,-9,12,10,0.107946292841504
Sonic the Hedgehog Genesis,-9,7,4,9.18866320610715e-02
"Sonic's Ultimate Genesis Collection",-6,6,4,0.101057976485557
Sonic: Lost World,11,8,12,0.136585919706124
Sons of Ra,-11,5,2,0.135826762526285
Soon Shine,-1,3,3,9.08367719933833e-02
Sorcery,-2,3,2,8.86449594959785e-02
Soul Axiom,-15,20,17,0.143366500230473
Soul Axiom Rebooted,-2,10,11,0.132959021674044
Soul Nomad & the World Eaters,0,5,4,0.134442017943071
Soul Reaver 2,1,3,4,0.102999432022053
Soul Searching,-1,8,8,0.182753021553259
SoulCalibur,-2,6,6,8.25159852561703e-02
SoulCalibur II,-12,15,12,0.106724628550646
SoulCalibur II HD Online,-23,17,9,0.161567717055617
SoulCalibur III,-1,2,2,5.05320418612521e-02
SoulCalibur IV,-3,10,12,0.127682939821689
SoulCalibur Legends,-1,3,4,0.102999432022053
SoulCalibur V,1,9,10,0.135157287490239
SoulCalibur VI,-10,25,21,0.169721562783184
SoulCalibur: Broken Destiny,-10,6,2,8.16981924380261e-02
SoulCalibur: Lost Swords,-5,5,3,8.97355182558719e-02
Soulblight,-2,5,5,0.128461393538675
Soulslayer,-2,7,7,0.153541594305781
Sound Shapes,5,11,15,0.151594089885948
SoundSelf: A Technodelic,-6,7,6,0.148318486200638
"South Park Let's Go Tower Defense Play!",-1,2,2,7.14695786932763e-02
"South Park: Tenorman's Revenge",2,5,6,0.13443972204557
South Park: The Fractured But Whole,-13,30,28,0.190441302557108
South Park: The Fractured But Whole - Bring the Crunch,0,21,22,0.16343824432889
South Park: The Fractured But Whole - From Dusk till Casa Bonita,-3,15,14,0.156693285761424
South Park: The Stick of Truth,13,17,26,0.13108728241328
Space Ace,-1,5,4,0.126924644238763
Space Ark,-12,8,3,0.145587949223985
Space Bear,2,4,6,0.11893176942773
Space Camp,-2,3,2,8.86449594959785e-02
Space Channel 5 Part 2,2,2,3,6.57358129448854e-02
Space Channel 5 Special Edition,-4,3,1,5.60551854671211e-02
Space Channel 5 VR: Kinda Funky News Flash,-3,14,13,0.233699608243583
Space Channel 5 VR: Kinda Funky News Flash! - Space 39 Miku Pack,7,5,8,0.149630526134618
"Space Channel 5: Ulala's Cosmic Attack",2,3,5,0.101071720548981
Space Chimps,16,10,20,0.121082846967917
Space Commander: War and Trade,-2,9,7,0.198222384003116
Space Court,4,9,10,0.198217712490921
Space Cows,2,5,6,0.125365366082513
Space Crew,-33,37,21,0.165493517831858
Space Dave!,3,4,5,0.129978787816329
Space Digger,-8,6,2,0.112088343157051
Space Elite Force,2,6,7,0.156079709760292
Space Elite Force II,6,6,8,0.16582929676966
Space Engineers,-9,7,5,0.164619207425432
Space Giraffe,-3,5,4,8.05088810604256e-02
Space Grunts,-3,6,6,0.13589037683366
Space Hulk,10,3,7,0.1428873224482
Space Hulk Ascension,6,4,6,0.142921881162602
Space Hulk: Ascension,-7,6,3,0.113837774699667
Space Hulk: Deathwing,-1,7,7,0.182753021553259
Space Hulk: Tactics,6,5,9,0.108554664211449
Space Intervention,-2,4,4,0.101071720548981
Space Invaders Extreme,5,7,11,0.119741660584237
Space Invaders Forever,12,10,13,0.158546060620785
Space Invaders Get Even,-2,3,2,6.26765265139084e-02
Space Invaders Infinity Gene,20,8,21,0.141491789231976
Space Junkies,-1,3,3,9.08367719933833e-02
Space Lift Danger Panic!,7,3,6,0.129955038505829
Space Otter Charlie,21,12,23,0.155616874230968
Space Overlords,-16,10,3,0.150831943219649
Space Pioneer,-15,11,4,0.16455169326517
Space Pirate Trainer,-26,15,3,0.170212493414846
Space Raiders,-2,4,4,0.101071720548981
