Game,StdDev_Sentiment,TotalNegative,TotalPositive,StdDev_ContainWord
Disney Sports: Motocross,0,4,4,7.92817888472546e-02
Disney TH!NK Fast,0,8,8,7.92778959013954e-02
Disney Tangled: The Video Game,4,4,6,8.86362530225011e-02
Disney Tsum Tsum Festival,0,4,4,7.92817888472546e-02
Disney Universe,0,12,12,7.92765983802061e-02
"Disney's 102 Dalmatians: Puppies to the Rescue",24,10,20,0.120534115556511
"Disney's Aladdin",10,8,12,0.132945094766888
"Disney's Aladdin in Nasira's Revenge",4,8,10,0.150945984383712
"Disney's American Dragon: Jake Long, Rise of the Huntsclan",0,4,4,7.92817888472546e-02
"Disney's Atlantis: The Lost Empire",0,8,8,7.92778959013954e-02
"Disney's Brother Bear",0,4,4,7.92817888472546e-02
"Disney's Chicken Little",12,16,24,8.52426520055613e-02
"Disney's Chicken Little: Ace in Action",34,22,36,0.162799362370537
"Disney's Cinderella: Magical Dreams",0,4,4,7.92817888472546e-02
"Disney's Dinosaur",18,12,20,0.124550920853208
"Disney's Donald Duck Goin' Quackers",-6,6,4,9.90952293689209e-02
"Disney's Donald Duck: Goin' Quackers",6,20,26,9.02793035798537e-02
"Disney's Extreme Skate Adventure",-2,30,32,0.11850026887667
"Disney's Hide and Sneak",-6,12,12,0.123773043394542
"Disney's Home on the Range",6,4,6,9.90952293689209e-02
"Disney's Kim Possible 2: Drakken's Demise",2,8,10,0.126912178035891
"Disney's Kim Possible 3: Team Possible",20,4,12,0.12839110277188
"Disney's Kim Possible: Revenge of Monkey Fist",12,10,18,0.140131907683088
"Disney's Kim Possible: What's the Switch?",0,4,4,7.92817888472546e-02
"Disney's Lilo & Stitch",20,16,24,0.137299297855529
"Disney's Lilo & Stitch 2: Hamsterveil Havoc",-10,10,6,0.120547074627162
"Disney's Little Einsteins",10,10,14,0.159785483621331
"Disney's Magical Mirror Starring Mickey Mouse",8,6,10,0.115561392888654
"Disney's Magical Quest",0,4,4,7.92817888472546e-02
"Disney's Magical Quest 2 Starring Mickey and Minnie",0,4,4,7.92817888472546e-02
"Disney's Magical Quest 3 Starring Mickey and Donald",0,4,4,7.92817888472546e-02
"Disney's Meet the Robinsons",0,26,28,0.101056907369281
"Disney's PK: Out of the Shadows",-2,18,18,0.111236348426829
"Disney's Party",4,12,16,9.90965914183067e-02
"Disney's Peter Pan in Return to Neverland",0,4,4,7.92817888472546e-02
"Disney's Stitch: Experiment 626",8,10,16,0.175042398132917
"Disney's Tarzan Untamed",10,8,12,9.40068910177885e-02
"Disney's Tarzan: Return to the Jungle",0,4,4,7.92817888472546e-02
"Disney's The Emperor's New Groove",0,4,4,7.92817888472546e-02
"Disney's The Jungle Book",0,4,4,7.92817888472546e-02
"Disney's The Lion King 1 1/2",0,4,4,7.92817888472546e-02
"Disney's The Lion King: Simba's Mighty Adventure",0,4,4,7.92817888472546e-02
"Disney's Treasure Planet",4,8,12,8.17168406232801e-02
"Disney's Winnie the Pooh's Rumbly Tumbly Adventure",0,4,4,7.92817888472546e-02
Disney*Pixar WALL-E,-34,44,36,0.142563013816245
Disney/Pixar Brave,-10,16,18,0.169334585355482
Disney/Pixar Cars 2,0,4,4,7.92817888472546e-02
Disney/Pixar Finding Nemo,0,4,4,7.92817888472546e-02
Disney/Pixar Ratatouille,-8,38,36,0.11488077152905
Disney/Pixar Toy Story 3,18,10,16,0.124550920853208
Disneyland Adventures,0,4,4,7.92817888472546e-02
Dissidia 012: Duodecim Final Fantasy,-6,10,8,0.126907314708411
Dissidia: Final Fantasy,0,4,4,7.92817888472546e-02
Dissidia: Final Fantasy NT,0,4,4,7.92817888472546e-02
Distrust,0,8,8,7.92778959013954e-02
Dive: The Medes Islands Secret,-14,14,10,0.166987419646567
Divekick,-12,14,8,0.122158708321536
Divekick: Addition Edition +,0,8,8,7.92778959013954e-02
Divide,0,4,4,7.92817888472546e-02
Divination,-4,6,4,8.86362530225011e-02
Divinity II: Ego Draconis,-6,14,12,0.152239182947995
Divinity II: The Dragon Knight Saga,0,4,4,7.92817888472546e-02
Divinity: Original Sin Enhanced Edition,32,20,38,0.165791839719071
Divinity: Original Sin II - Definitive Edition,6,20,22,0.109154657877299
DmC: Devil May Cry,-4,10,8,8.40859892616487e-02
"DmC: Devil May Cry - Vergil's Downfall",0,8,8,7.92778959013954e-02
DmC: Devil May Cry Definitive Edition,14,8,16,9.60686285575118e-02
Do Not Fall,0,4,4,7.92817888472546e-02
Do Not Feed the Monkeys,22,12,24,0.122957624729449
DoDonPachi Resurrection,10,8,14,0.129956523373105
Dobutsu Shogi World,0,4,4,7.92817888472546e-02
Doc Clock: The Toasted Sandwich of Time,-4,10,8,8.40859892616487e-02
Doctor Lautrec and the Forgotten Knights,0,4,4,7.92817888472546e-02
Doctor Who: The Edge Of Time,14,14,22,0.118080142178249
Doctor Who: The Eternity Clock,0,4,4,7.92817888472546e-02
Doctor Who: The Lonely Assassins,0,4,4,7.92817888472546e-02
Dodge Club Party,4,6,6,0.118920088263882
Dodo Peak,0,4,4,7.92817888472546e-02
Dog Duty,0,8,8,7.92778959013954e-02
"Dog's Life",4,4,6,8.86362530225011e-02
Dogchild,-4,6,4,8.86362530225011e-02
Dogfight 1942,18,10,18,0.118074915586436
Doggie Ninja The Burning Strikers,0,4,4,7.92817888472546e-02
Doggie Ninja The Golden Mission,0,4,4,7.92817888472546e-02
Dogos,22,18,32,0.13513352607101
Dogurai,72,8,34,0.166852124254131
Dogworld,0,4,4,7.92817888472546e-02
Dogz,4,4,6,8.86362530225011e-02
Dokapon Kingdom,12,14,20,0.125343820647562
Dokapon: Monster Hunter,6,4,6,9.90952293689209e-02
Doki-Doki Universe,6,16,22,0.114711986022085
Dokuro,-4,6,4,8.86362530225011e-02
Doll Fashion Atelier,0,4,4,7.92817888472546e-02
Dollar Dash,-2,14,18,0.129207013147854
Dollhouse,0,4,4,7.92817888472546e-02
Dolphin Up,-12,10,6,0.115548039827948
Domino House,0,4,4,7.92817888472546e-02
Domino Master,0,4,4,7.92817888472546e-02
Domino Rally,6,10,14,0.169341874951652
Domiverse,0,4,4,7.92817888472546e-02
"Don Bluth Presents: Dragon's Lair Trilogy",0,8,8,7.92778959013954e-02
Don Bradman Cricket,0,8,8,7.92778959013954e-02
Don Bradman Cricket 14,0,12,12,9.70951964199503e-02
Don Bradman Cricket 17,0,8,8,7.92778959013954e-02
Don King Boxing,0,4,4,7.92817888472546e-02
Don King Presents: Prizefighter,0,4,4,7.92817888472546e-02
"Don't Be Afraid - The First Toy",0,4,4,7.92817888472546e-02
"Don't Crash",0,4,4,7.92817888472546e-02
"Don't Die, Mr. Robot!",-6,14,12,0.105805396808638
"Don't Even Think",-30,16,4,0.149525046637153
"Don't Forget Me",8,12,16,0.188026707348287
"Don't Knock Twice",-20,24,16,0.115557090880183
"Don't Sink",0,8,8,7.92778959013954e-02
"Don't Starve Together: Console Edition",0,4,4,7.92817888472546e-02
"Don't Starve: Console Edition",0,4,4,7.92817888472546e-02
"Don't Starve: Giant Edition",8,8,12,8.86319007476699e-02
"Don't Starve: Mega Pack",0,4,4,7.92817888472546e-02
"Don't Starve: Nintendo Switch Edition",0,4,4,7.92817888472546e-02
"Don't Starve: Reign of Giants",0,4,4,7.92817888472546e-02
"Don't Touch Anything Red",0,4,4,7.92817888472546e-02
Dongo Adventure,0,4,4,7.92817888472546e-02
Donkey Kong 64,0,4,4,7.92817888472546e-02
Donkey Kong Country,0,4,4,7.92817888472546e-02
Donkey Kong Country 2,42,6,20,0.188894983827943
Donkey Kong Country 3,2,10,12,0.117258689092774
Donkey Kong Country Returns,-4,6,4,8.86362530225011e-02
Donkey Kong Country Returns 3D,-10,14,10,0.146979248533049
Donkey Kong Country: Tropical Freeze,0,8,8,7.92778959013954e-02
Donkey Kong Jungle Beat,34,6,18,0.169214261680721
Donkey Kong: Barrel Blast,0,4,4,7.92817888472546e-02
Donkey Konga,0,4,4,7.92817888472546e-02
Donkey Konga 2,-4,8,8,0.115569403984519
Donut County,10,16,20,0.106727379204817
"Dood's Big Adventure",0,4,4,7.92817888472546e-02
Doodle Derby,0,4,4,7.92817888472546e-02
Doodle Devil: 3volution,0,4,4,7.92817888472546e-02
Doodle Fit,6,12,16,0.146987646807369
Doodle God: Crime City,0,8,8,7.92778959013954e-02
Doodle God: Ultimate Edition,0,4,4,7.92817888472546e-02
Doodle Jump Adventures,-8,10,6,0.128441568613032
Doodle Jump for Kinect,22,6,18,0.135813421980899
Doom,0,4,4,7.92817888472546e-02
Doom & Destiny,-4,10,8,8.40859892616487e-02
Doom 3,0,4,4,7.92817888472546e-02
Doom 3: Resurrection of Evil,0,4,4,7.92817888472546e-02
Doom II,0,6,6,9.7099964285426e-02
Door In The Woods,0,4,4,7.92817888472546e-02
Door Kickers,0,4,4,7.92817888472546e-02
Door Kickers: Action Squad,-2,28,30,0.119464089243363
Dora the Explorer: Dora Saves the Mermaids,-8,14,8,0.134419630480378
Dora the Explorer: Dora Saves the Snow Princess,-6,8,6,9.90952293689209e-02
Dora the Explorer: Journey to the Purple Planet,2,12,12,0.146991845764593
Dora the Explorer: Super Spies,0,4,4,7.92817888472546e-02
"Dora the Explorer: The Search for Pirate Pig's Treasure",12,4,8,0.115548039827948
Doraemon: Story of Seasons,0,12,12,7.92765983802061e-02
Dorian Morris Adventure,0,4,4,7.92817888472546e-02
Doritos Crash Course,20,4,14,0.12211828184295
Doritos Crash Course 2,4,10,10,0.153526513856469
Dorky Fork,0,4,4,7.92817888472546e-02
Dot Arcade,0,4,4,7.92817888472546e-02
Dot Runner: Complete Edition,0,4,4,7.92817888472546e-02
Dota Underlords,-18,10,4,0.132912592975154
Dotori,0,4,4,7.92817888472546e-02
Double Cross,0,8,8,7.92778959013954e-02
Double D Dodgeball,2,12,16,0.13874257441472
Double Dragon,0,8,8,7.92778959013954e-02
Double Dragon & Kunio-kun Retro Brawler Bundle,-2,16,16,0.111236348426829
Double Dragon Advance,0,4,4,7.92817888472546e-02
Double Dragon II: The Revenge,0,4,4,7.92817888472546e-02
Double Dragon II: Wander of the Dragons,0,4,4,7.92817888472546e-02
Double Dragon III: The Sacred Stones,0,4,4,7.92817888472546e-02
Double Dragon IV,8,18,18,0.131465170284656
Double Dragon: Neon,20,20,32,0.130459044782723
Double Fine Happy Action Theater,14,6,14,0.135854316295021
Double Kick Heroes,0,12,12,7.92765983802061e-02
Double Pug Switch,-6,24,20,9.13605428281794e-02
Double Switch: 25th Anniversary Edition,0,4,4,7.92817888472546e-02
Double Turn,0,4,4,7.92817888472546e-02
"Doug Flutie's Maximum Football 2019",0,4,4,7.92817888472546e-02
"Doug Flutie's Maximum Football 2020",20,12,22,0.179438792846004
Doug Hates His Job,0,4,4,7.92817888472546e-02
Doughlings: Arcade,0,8,8,7.92778959013954e-02
Doughlings: Invasion,2,20,22,0.12055510944181
Down The Rabbit Hole,0,4,4,7.92817888472546e-02
Down in Bermuda,-20,18,12,0.104864908852602
Down the Rabbit Hole,6,4,6,9.90952293689209e-02
Down to Hell,0,8,8,7.92778959013954e-02
Downforce,4,4,6,8.86362530225011e-02
Downhill Domination,6,4,6,9.90952293689209e-02
Downstream Panic!,18,4,14,0.113804902527367
Downward Spiral: Horus Station,24,8,16,0.163375608186584
Downwell,-10,14,10,0.102022261068203
"Dr. Kawashima's Brain Training for Nintendo Switch",4,10,12,0.148320564812218
Dr. Luigi,0,4,4,7.92817888472546e-02
Dr. Mario / Puzzle League,0,4,4,7.92817888472546e-02
Dr. Mario 64,4,4,6,8.86362530225011e-02
Dr. Mario Online RX,0,4,4,7.92817888472546e-02
Dr. Mario: Miracle Cure,8,8,14,0.12217133885274
Dr. Maybee and the Adventures of Scarygirl,14,4,10,0.113826593854509
Dr. MiniGames,-4,6,4,8.86362530225011e-02
Dr. Muto,-2,20,18,0.126130207124505
"Dr. Seuss' The Cat in the Hat",4,22,26,0.113275572503734
Dr. Seuss: Green Eggs and Ham,0,4,4,7.92817888472546e-02
Dr. Sudoku,0,4,4,7.92817888472546e-02
"Dracula's Legacy",0,4,4,7.92817888472546e-02
Dracula: Undead Awakening,10,12,14,0.107642818615303
DragoDino,0,8,8,7.92778959013954e-02
Dragon Age II,0,8,8,7.92778959013954e-02
Dragon Age II: Legacy,-34,38,28,0.171035999803755
Dragon Age II: Mark of the Assassin,0,8,8,7.92778959013954e-02
Dragon Age II: The Exiled Prince,16,12,22,0.118906463994014
Dragon Age: Inquisition,0,8,8,7.92778959013954e-02
Dragon Age: Inquisition - Jaws Of Hakkon,0,8,8,7.92778959013954e-02
Dragon Age: Inquisition - The Descent,0,8,8,7.92778959013954e-02
Dragon Age: Inquisition - Trespasser,0,8,8,7.92778959013954e-02
Dragon Age: Origins,22,8,20,0.103911743531966
Dragon Age: Origins - Awakening,-2,18,18,0.133689516763912
Dragon Age: Origins - Darkspawn Chronicles,-18,18,10,0.109442349880868
Dragon Age: Origins - Golems of Amgarrak,18,10,18,0.112974559281129
"Dragon Age: Origins - Leliana's Song",-6,30,26,0.167587823502166
Dragon Age: Origins - Return to Ostagar,-2,20,20,0.124563307601441
Dragon Age: Origins - Witch Hunt,-20,20,12,0.113837269651587
Dragon Audit,-4,6,4,8.86362530225011e-02
Dragon Ball FighterZ,-16,38,28,0.143827329118616
Dragon Ball GT: Transformation,0,4,4,7.92817888472546e-02
Dragon Ball Z Budokai HD Collection,12,12,16,0.117247667913825
Dragon Ball Z Collectible Card Game,2,6,8,9.91014575624044e-02
Dragon Ball Z for Kinect,-26,18,10,0.173848735907301
Dragon Ball Z: Battle of Z,0,8,8,7.92778959013954e-02
Dragon Ball Z: Budokai,20,18,32,0.140131082522545
Dragon Ball Z: Budokai 2,-4,20,24,0.129964388609335
Dragon Ball Z: Budokai 3,8,8,14,0.137311096834284
Dragon Ball Z: Budokai Tenkaichi,-22,16,6,0.138675830069678
Dragon Ball Z: Budokai Tenkaichi 2,2,14,16,0.105806855001726
Dragon Ball Z: Budokai Tenkaichi 3,8,12,16,0.106728242598108
Dragon Ball Z: Burst Limit,22,10,18,0.126111857398212
"Dragon Ball Z: Buu's Fury",14,6,14,0.123748108004031
Dragon Ball Z: Extreme Butoden,0,4,4,7.92817888472546e-02
Dragon Ball Z: Infinite World,-2,10,10,0.120562433714273
Dragon Ball Z: Kakarot,18,18,28,0.109149004075258
Dragon Ball Z: Kakarot - New Power Awakens - Part 1,0,4,4,7.92817888472546e-02
Dragon Ball Z: Kakarot - New Power Awakens - Part 2,0,4,4,7.92817888472546e-02
Dragon Ball Z: Sagas,0,12,12,7.92765983802061e-02
Dragon Ball Z: Shin Budokai,-4,6,4,8.86362530225011e-02
Dragon Ball Z: Shin Budokai - Another Road,6,6,12,0.102983322625713
Dragon Ball Z: Supersonic Warriors,0,4,4,7.92817888472546e-02
Dragon Ball Z: Taiketsu,4,4,6,8.86362530225011e-02
Dragon Ball Z: Tenkaichi Tag Team,14,14,18,0.173901981260353
Dragon Ball Z: The Legacy of Goku,8,8,14,0.12217133885274
Dragon Ball Z: The Legacy of Goku II,0,4,4,7.92817888472546e-02
Dragon Ball Z: Ultimate Battle 22,12,4,10,0.104853463185644
Dragon Ball Z: Ultimate Tenkaichi,4,10,12,9.29607432454594e-02
Dragon Ball: Advanced Adventure,0,4,4,7.92817888472546e-02
Dragon Ball: Evolution,0,4,4,7.92817888472546e-02
Dragon Ball: Fusions,-4,6,4,8.86362530225011e-02
Dragon Ball: Raging Blast,0,8,8,7.92778959013954e-02
Dragon Ball: Raging Blast 2,0,8,8,7.92778959013954e-02
Dragon Ball: Revenge of King Piccolo,10,6,12,0.117242897208377
Dragon Ball: Xenoverse,40,22,46,0.148289816767979
Dragon Ball: Xenoverse 2,-20,32,24,0.120003768390053
Dragon Blade: Wrath of Fire,0,4,4,7.92817888472546e-02
Dragon Blaze for Nintendo Switch,0,4,4,7.92817888472546e-02
Dragon Bros,0,4,4,7.92817888472546e-02
Dragon Fantasy Book I,24,8,16,0.174985972658093
Dragon Fantasy Book II,0,4,4,7.92817888472546e-02
Dragon Fantasy: The Black Tome of Ice,0,8,8,7.92778959013954e-02
Dragon Fantasy: The Volumes of Westeria,0,8,8,7.92778959013954e-02
Dragon Fin Soup,0,4,4,7.92817888472546e-02
Dragon Lapis,0,8,8,7.92778959013954e-02
Dragon Marked For Death,0,8,8,7.92778959013954e-02
Dragon Marked for Death: Advanced Attackers,0,4,4,7.92817888472546e-02
Dragon Master Spell Caster,0,4,4,7.92817888472546e-02
Dragon Quest,6,6,10,0.106729869269967
Dragon Quest Builders,-14,20,14,0.127670628058268
Dragon Quest Builders 2,0,16,16,7.92759496435017e-02
Dragon Quest Heroes II,-8,12,10,0.134419630480378
"Dragon Quest Heroes: The World Tree's Woe and the Blight Below",0,4,4,7.92817888472546e-02
Dragon Quest II: Luminaries of the Legendary Line,0,4,4,7.92817888472546e-02
Dragon Quest III: The Seeds of Salvation,-4,6,4,8.86362530225011e-02
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,0,4,4,7.92817888472546e-02
Dragon Quest VII: Fragments of the Forgotten Past,0,4,4,7.92817888472546e-02
Dragon Quest VIII: Journey of the Cursed King,40,10,30,0.132895037956778
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,-2,20,20,0.111528507845669
Dragon Quest XI: Echoes of an Elusive Age,-4,6,4,8.86362530225011e-02
Dragon Rage,-16,16,10,0.18378040080936
Dragon Riders: Chronicles of Pern,16,12,18,0.170472972020592
Dragon Sinker,-4,14,12,8.25132841977151e-02
Dragon Sinker: Descendants of Legend,0,4,4,7.92817888472546e-02
Dragon Skills,0,4,4,7.92817888472546e-02
Dragon Star Varnir,0,4,4,7.92817888472546e-02
Dragon Valor,8,4,10,9.29528589891158e-02
Dragon Warrior VII,-6,14,10,0.157315508883829
"Dragon's Crown",-4,6,4,8.86362530225011e-02
"Dragon's Crown Pro",6,6,8,0.113853702201946
"Dragon's Dogma",0,8,8,7.92778959013954e-02
"Dragon's Dogma: Dark Arisen",-12,26,20,8.50122608304306e-02
"Dragon's Lair",-2,12,14,0.100083244948281
"Dragon's Lair 3D",-18,24,16,0.143594853730752
"Dragon's Lair Trilogy",-4,10,8,8.40859892616487e-02
DragonFangZ: The Rose & Dungeon of Time,-2,24,20,0.14496682131386
Dragonborne,0,4,4,7.92817888472546e-02
"Dragoneer's Aria",0,4,4,7.92817888472546e-02
"Drakan: The Ancients' Gates",0,6,6,9.7099964285426e-02
Drake & Josh,0,4,4,7.92817888472546e-02
Drake Hollow,-6,18,16,0.112986849626279
Drake of the 99 Dragons,0,4,4,7.92817888472546e-02
Drakengard,0,4,4,7.92817888472546e-02
Drakengard 2,4,8,10,0.122178916544722
Drakengard 3,0,4,4,7.92817888472546e-02
Drancia Saga,0,4,4,7.92817888472546e-02
Draugen,-4,10,8,8.40859892616487e-02
Draw 2 Survive,0,4,4,7.92817888472546e-02
Draw a Stickman: EPIC,0,4,4,7.92817888472546e-02
Draw a Stickman: EPIC 2,-4,10,8,8.40859892616487e-02
Drawful 2,0,12,12,7.92765983802061e-02
Drawkanoid,0,4,4,7.92817888472546e-02
Drawn to Death,0,4,4,7.92817888472546e-02
Drawn to Life: The Next Chapter,0,4,4,7.92817888472546e-02
Drawn to Life: Two Realms,-18,18,12,0.107632784962514
Drawngeon: Dungeons of Ink and Paper,-4,8,8,0.101061793551899
Dread Nautical,0,16,16,7.92759496435017e-02
Dread X Collection,0,4,4,7.92817888472546e-02
DreadOut 2,-4,6,4,8.86362530225011e-02
DreadStar: The Quest for Revenge,0,4,4,7.92817888472546e-02
Dreadnought,0,4,4,7.92817888472546e-02
Dream,0,4,4,7.92817888472546e-02
Dream Alone,-2,6,4,8.1720853333667e-02
Dream Chronicles,-4,10,8,8.40859892616487e-02
Dream Daddy: A Dad Dating Simulator,-10,18,18,0.193175838567849
"Dream Daddy: Dadrector's Cut",0,4,4,7.92817888472546e-02
Dream Pinball 3D,2,10,12,0.141545760129283
Dream Trigger 3D,12,12,20,0.168165556401363
DreamBack VR,0,4,4,7.92817888472546e-02
DreamBreak,0,4,4,7.92817888472546e-02
DreamWorks Dragons Dawn of New Riders,8,16,20,9.84314994961753e-02
DreamWorks Kung Fu Panda,0,4,4,7.92817888472546e-02
DreamWorks Kung Fu Panda 2,-2,18,18,9.50492122173165e-02
DreamWorks Kung Fu Panda: Legendary Warriors,0,4,4,7.92817888472546e-02
DreamWorks Madagascar 3: The Video Game,0,4,4,7.92817888472546e-02
DreamWorks Madagascar Kartz,0,12,12,7.92765983802061e-02
DreamWorks Madagascar: Escape 2 Africa,12,8,12,0.145630876058639
DreamWorks Puss in Boots,34,30,44,0.154776503403694
DreamWorks Shrek Forever After,8,20,26,0.103615748166909
DreamWorks Shrek the Third,24,12,24,0.122152710005345
DreamWorks Super Star Kartz,0,4,4,7.92817888472546e-02
DreamWorks The Croods: Prehistoric Party!,0,8,8,7.92778959013954e-02
DreamWorks Voltron VR Chronicles,0,4,4,7.92817888472546e-02
Dreamals,0,8,8,7.92778959013954e-02
Dreamals: Dream Quest,0,4,4,7.92817888472546e-02
Dreambreak,0,4,4,7.92817888472546e-02
Dreamcast Collection,0,6,6,0.115572074226406
Dreamfall Chapters,0,8,8,7.92778959013954e-02
Dreamfall: The Longest Journey,4,4,6,8.86362530225011e-02
Dreaming Canvas,-4,6,4,8.86362530225011e-02
Dreaming Sarah,-4,14,12,8.25132841977151e-02
Dreamo,0,4,4,7.92817888472546e-02
Dreams,12,12,18,0.163426600800099
Dreamwalker: Never Fall Asleep,0,8,8,7.92778959013954e-02
Dreii,0,4,4,7.92817888472546e-02
Dress to Play: Cute Witches!,0,4,4,7.92817888472546e-02
Drift Zone,0,4,4,7.92817888472546e-02
Drift86,-4,6,4,8.86362530225011e-02
Drill Dozer,8,4,8,9.70872507057596e-02
Drill Sergeant Mindstrong,0,4,4,7.92817888472546e-02
Drink More Glurp,6,6,10,0.106729869269967
Drive Buy,24,8,20,0.108530144072389
Drive on Moscow,2,12,14,9.81011945427686e-02
Drive!Drive!Drive!,2,12,14,0.157319432183987
Driveclub,-4,6,4,8.86362530225011e-02
Driveclub Bikes,0,4,4,7.92817888472546e-02
Driveclub VR,0,4,4,7.92817888472546e-02
Driven,2,12,14,8.00980324685045e-02
Driven Out,0,12,12,7.92765983802061e-02
Driver,4,4,6,8.86362530225011e-02
"Driver '76",4,6,8,0.104877005922553
Driver 2,0,4,4,7.92817888472546e-02
Driver 2 Advance,-2,8,8,0.106735651971111
Driver: Parallel Lines,40,20,34,0.135365241639614
